Eigvals	21
1.1223327364	0.986571313848	0.433237780231	0.31202599062	0.212496077402	0.160976541804	0.151372987518	0.134143641503	0.112446156606	0.105600398618	0.0952838890668	0.0768747229513	0.0604969111413	0.0597672972687	0.057498830963	0.049143951887	0.038137279556	0.0153357835891	0.0	0.0	0.0

Proportion explained	21
0.268260485073	0.235810727629	0.103552692805	0.0745805952946	0.050790909818	0.0384766868053	0.036181240858	0.0320630746767	0.0268769318915	0.0252406556795	0.022774798838	0.0183746315152	0.0144599994296	0.0142856067874	0.0137433969313	0.0117464099051	0.00911559003964	0.0036655660226	0.0	0.0	0.0

Species	0	0

Site	21	21
E3.7.Pav.vari.1.20150124.T	-0.199282736696	0.068973999352	0.0650805054071	-0.081023090722	0.0419629168388	-0.0384899890638	0.0718919834547	0.000475173196063	0.0890078282691	0.0165719443344	-0.016797611984	0.0669543709316	-0.0367533432904	-0.0778759873535	0.146854760984	-0.0565694418085	-0.0643892884828	0.00298597679197	-0.0	0.0	0.0
E3.5.Gal.astr.1.20150124.T	-0.135178361201	0.170062095831	0.128687573439	-0.0548797309116	0.146416723335	-0.148927642073	0.0630505865411	0.0141444505976	0.0985450420733	-0.164326029945	-0.0192243855297	-0.018206416781	-0.00401525171965	0.0652743096192	-0.0557143501912	0.0651296586107	-0.0269013812608	-0.00900818919007	-0.0	0.0	0.0
E1.5.Gal.astr.1.20140728.T	-0.283382862389	-0.181781471366	-0.100251619614	-0.0640476426014	-0.231853067079	-0.12373372003	-0.147117732299	-0.0531971721279	-0.0419814370357	-0.061426268562	-0.00498780238408	0.0355968560472	-0.0493028968123	-0.0798698643089	-0.0294885175379	0.0564993202087	-0.0109001379445	-0.000987957228904	-0.0	0.0	0.0
E7.6.Acr.hyac.3.20150622.T	0.0601300264705	0.251150754526	0.00586496968166	-0.080979865494	-0.0672891104509	0.0335760624629	0.0326448184247	-0.03716935963	0.0706874119381	-0.0328056408013	0.0144488518413	0.00166443327496	0.00635958993703	-0.0236052769264	-0.0134963509194	-0.0103342599722	0.105651116118	0.0193995010132	-0.0	0.0	0.0
E3.7.Pav.vari.2.20150124.T	-0.320776333126	-0.0331721720338	0.193726334399	0.0965084682572	0.166737045303	0.183057930582	0.00779543069589	-0.0864938479266	-0.0660068277182	0.0374122858633	-0.0242548844669	0.0558576996052	-0.0699404400698	-0.0381340249023	-0.024817597637	0.0717163072162	0.0300633156358	0.00273707830697	-0.0	0.0	0.0
E1.7.Pav.vari.1.20140805.T	-0.370206911162	-0.180369769075	0.00590887331815	0.0111039637335	-0.0159742137404	0.0766943205559	-0.103281529315	-0.155985496756	0.0300551244972	-0.040397702744	-0.055198661725	-0.0134233858899	0.0882816120186	0.0930116821796	0.00577521064898	-0.0908697314688	-0.0113650814183	-0.00457220135118	-0.0	0.0	0.0
E7.7.Pav.vari.2.20150622.T	-0.346671435409	-0.15727070865	0.0756520048995	0.104017650398	-0.0527235726504	0.0324158752611	0.0821650778624	0.139963460262	-0.0982619624538	-0.0833705163041	0.177738513833	-0.0479036459786	0.0221385871873	0.00896682473142	0.0311036349416	-0.0232862981668	0.00794999927847	0.00522729736632	-0.0	0.0	0.0
E3.6.Acr.hyac.4.20150105.T	0.338147379725	-0.156968582711	0.127640387789	0.0646696202331	0.00446457350147	0.0367721616172	-0.0453015711501	0.0195429350282	-0.0239187285252	0.000397759250529	-0.0239374287868	-0.018039965759	0.0650261188431	-0.0236540484137	-0.0248936653589	0.0345871389256	-0.0903957402523	0.0723824589376	-0.0	0.0	0.0
E1.5.Gal.astr.1.20140905.T	-0.340261617732	-0.18021198625	0.0295445210781	0.00682845831001	-0.0726050096054	-0.0478853427495	0.062708668276	0.128219319296	0.102939153405	0.1958564084	-0.0600659966989	-0.0355788220694	-0.0168022068486	0.0331854991225	-0.0699843653353	-0.000614980904156	0.00134058236209	0.00561777353735	-0.0	0.0	0.0
E3.6.Acr.hyac.4.20150106.T	0.339520853045	-0.186141826593	0.118245910574	0.096212059707	-0.093123710508	0.073056498701	0.0753977911529	0.0247101986031	-0.00994900714029	-0.0462532273201	-0.0758644893973	-0.0102474473117	0.00142698879536	-0.0397309846269	-0.028335208292	-0.0155809674481	-0.0316461807567	-0.0827690622669	-0.0	0.0	0.0
E7.10.Ser.cali.1.20150622.T	0.078696973092	0.425513586319	0.030609722029	-0.133396275155	-0.0614776767173	0.165592081788	-0.138008045357	0.121117315807	0.0797060609844	0.000236956149454	0.0579826790208	0.0616875041113	0.0314886223265	-0.0038875215882	-0.0302135269507	0.000954022411993	-0.0198106768002	-0.0117999508599	-0.0	0.0	0.0
E10.Ser.cali.3.20150627.T	-0.00283468306064	0.143371818894	0.0977833293716	-0.0132168655551	0.0608218611838	-0.109482683912	-0.0708950533229	0.116708533136	-0.137828547978	0.0159907301837	-0.135788189702	0.009357618679	0.0879439575714	-0.0132458780416	0.0586358328697	0.00374153387766	0.0658491847723	-0.00523598534033	-0.0	0.0	0.0
E7.6.Acr.hyac.1.20150622.T	0.267717176966	-0.0391524867158	0.136315808286	0.0247028952288	0.099087690857	-0.12245641428	-0.0756198463261	-0.00867281436286	-0.0463735065591	0.0196419687977	0.0606870604773	0.0555339394423	-0.0857056742153	0.0020735447116	-0.0774374838462	-0.126768698442	0.0125288712943	0.00721539642412	-0.0	0.0	0.0
